Age,Gender,Income,Loan_Amount,Credit_Score,Past_Defaults,Loan_Status
46,Male,89113,4392,563,0,0
66,Male,88091,19157,387,0,0
63,Female,64092,27372,391,0,0
77,Female,32115,25975,440,0,0
55,Female,53598,36499,697,0,0
40,Male,100255,20825,388,0,0
76,Female,76329,24725,723,0,0
55,Female,69121,49651,347,1,1
28,Male,78899,31007,583,1,0
46,Female,39719,14016,840,0,0
54,Male,92439,38261,813,0,0
32,Male,98065,1028,805,0,0
28,Female,42771,28821,625,1,0
65,Male,53165,24315,512,0,0
61,Male,42030,13180,562,1,0
42,Male,110320,45199,367,0,0
48,Female,37929,15928,677,0,0
18,Female,93996,16606,323,0,0
45,Male,70188,24189,640,0,0
56,Male,37867,3082,722,0,0
31,Female,58395,45349,848,0,0
74,Female,75958,4507,527,0,0
18,Male,89409,9793,675,0,0
47,Female,103172,6123,810,0,0
58,Female,103383,8993,541,0,0
41,Male,46999,39883,810,0,0
53,Female,51882,42798,444,0,0
56,Female,54952,27856,748,0,0
28,Female,53616,11470,501,0,0
78,Female,63435,46666,446,0,0
71,Female,28517,10393,696,0,0
42,Female,21197,47908,550,0,0
79,Male,89510,34557,698,0,0
77,Male,31936,21406,713,1,0
50,Male,115969,31792,581,0,0
56,Female,95353,2388,719,0,0
65,Male,34909,32888,322,0,0
61,Female,45523,14671,723,0,0
20,Male,48744,44687,543,0,0
31,Male,62773,17952,349,1,0
26,Female,70505,1037,830,0,0
52,Male,23234,27153,684,0,0
68,Female,110706,20340,418,0,0
55,Male,80618,31630,542,1,0
43,Female,46368,29671,705,0,0
40,Male,97620,44390,546,0,0
72,Male,42057,42830,848,0,0
70,Female,100393,12876,730,0,0
75,Male,111990,31684,578,1,0
31,Female,110229,37878,649,0,0
60,Male,74432,7407,767,0,0
36,Male,87717,31986,689,0,0
36,Male,30684,30893,750,1,0
68,Female,111061,2700,816,0,0
44,Male,29393,40743,731,0,0
51,Male,21162,43992,828,0,0
58,Male,64625,6263,571,0,0
62,Male,91542,20143,390,0,0
41,Male,93086,7607,412,0,0
20,Male,60031,19010,318,0,0
75,Male,117058,35207,512,0,0
28,Male,113012,48263,566,0,0
40,Female,21643,5768,698,1,0
32,Female,33183,31115,619,0,0
65,Female,27113,39428,816,0,0
36,Male,53169,44250,576,0,0
57,Male,37633,22551,652,0,0
18,Male,103804,6680,830,1,0
47,Male,103789,36635,456,0,0
61,Female,94898,18029,490,0,0
73,Male,106427,5119,672,0,0
62,Male,115714,8457,469,0,0
24,Male,86759,42751,340,1,1
18,Female,43159,17139,511,0,0
66,Male,85244,21465,373,0,0
46,Male,51836,20772,441,0,0
62,Male,82445,25308,306,0,0
40,Female,24542,15177,847,0,0
43,Male,62138,14203,806,0,0
43,Male,107554,8454,598,0,0
54,Female,103849,23555,684,0,0
76,Female,117751,44880,644,0,0
19,Male,28486,6883,775,0,0
52,Female,118262,29409,438,0,0
33,Male,48222,39247,724,0,0
57,Male,35823,18583,508,0,0
37,Male,58151,35882,425,1,1
18,Female,20354,33351,422,0,0
60,Female,52811,25876,811,0,0
39,Male,83739,24795,336,0,0
25,Male,37833,27247,493,0,0
61,Male,99087,12350,662,0,0
18,Female,40518,17756,814,0,0
46,Female,56919,3605,397,0,0
34,Female,20453,8234,429,0,0
19,Female,28740,12034,339,0,0
27,Female,80167,31487,714,0,0
73,Male,46617,39215,502,0,0
66,Female,61768,1224,506,0,0
27,Female,112370,42013,417,0,0
20,Female,59642,21246,763,0,0
42,Male,118727,33036,647,0,0
46,Male,106548,25146,409,0,0
32,Female,66654,31873,610,1,0
36,Female,32217,34659,459,0,0
48,Female,29578,43105,525,0,0
24,Female,116487,9146,701,0,0
76,Female,83412,39039,819,0,0
70,Male,40886,41194,679,0,0
22,Female,38212,28655,476,0,0
56,Female,27372,40896,787,0,0
74,Male,24395,37717,792,0,0
21,Female,103342,21332,709,0,0
47,Male,83931,5259,374,0,0
25,Male,112435,23431,323,0,0
54,Female,45399,11774,704,1,0
31,Male,56582,16110,520,0,0
50,Female,55252,20411,628,0,0
57,Male,64268,17483,463,0,0
79,Female,82583,41109,491,1,1
34,Female,97425,30094,721,0,0
23,Male,89869,3509,485,0,0
54,Male,109063,49863,327,0,0
24,Female,113994,42789,482,0,0
76,Male,42911,12467,488,0,0
21,Female,76468,39717,337,0,0
44,Female,96967,12211,338,1,0
58,Male,28017,8785,446,1,0
29,Female,96814,12538,691,0,0
50,Female,97389,8265,597,0,0
45,Male,35274,11194,337,0,0
28,Female,97540,8198,387,1,0
30,Female,77816,42041,500,0,0
58,Male,102846,13106,697,0,0
25,Female,87295,38349,517,1,1
65,Female,107335,29236,809,0,0
52,Female,46001,15963,613,0,0
41,Male,103005,47766,849,0,0
63,Male,75407,25618,603,0,0
36,Male,76805,23420,434,0,0
34,Female,81451,31794,662,1,0
65,Female,91401,19063,356,1,0
75,Female,78905,45916,425,0,0
57,Male,20429,5625,759,0,0
52,Female,48749,25910,521,0,0
73,Female,57495,32552,323,1,1
71,Female,25521,35344,320,0,0
37,Male,55371,33949,606,0,0
23,Female,92642,37673,404,1,1
39,Male,43752,40019,814,0,0
77,Female,79216,21916,663,0,0
35,Male,79132,27215,799,1,0
43,Female,75450,47450,365,1,1
46,Female,56275,21305,518,0,0
65,Male,52871,44519,801,0,0
30,Male,41113,16766,727,0,0
40,Female,109911,42386,554,1,0
42,Female,57785,27875,394,0,0
22,Female,35283,49607,685,0,0
46,Female,63114,17852,567,1,0
48,Female,65690,3908,682,0,0
32,Male,85070,1543,731,0,0
41,Female,48025,38273,598,0,0
60,Female,81619,18125,689,0,0
50,Male,111127,13510,826,0,0
54,Male,100194,1131,653,0,0
79,Male,66305,49265,436,0,0
38,Female,83175,41654,378,0,0
32,Male,114929,47018,758,0,0
56,Male,78643,15651,762,0,0
65,Male,114406,48269,751,0,0
45,Male,118947,34408,354,0,0
73,Female,57054,48664,559,1,1
77,Female,29001,34838,721,0,0
65,Female,98338,8768,541,0,0
48,Female,90095,40377,627,0,0
43,Male,116117,4347,567,1,0
32,Male,89573,45598,682,0,0
52,Female,89202,4272,767,0,0
49,Male,38144,27679,690,0,0
46,Female,99582,33818,547,0,0
36,Female,28580,16232,364,0,0
21,Female,101840,11271,653,0,0
49,Male,56655,7669,384,0,0
46,Female,112753,2221,619,0,0
52,Male,90727,39507,576,1,1
34,Female,88723,18353,358,0,0
37,Male,83874,31102,533,0,0
18,Female,42243,27533,514,1,1
28,Female,48346,30481,376,0,0
54,Male,66823,6612,606,0,0
66,Male,22669,4779,687,0,0
35,Female,81125,9590,546,1,0
63,Male,55712,1458,658,0,0
63,Male,30498,7188,748,0,0
37,Female,64057,9509,310,0,0
32,Male,74301,30059,638,0,0
21,Female,34070,16169,464,0,0
64,Male,77601,26713,359,0,0
52,Female,35481,21776,795,0,0
20,Male,51273,32599,528,0,0
76,Female,69814,39170,770,0,0
75,Female,40004,32440,586,0,0
65,Male,59840,9620,554,0,0
57,Female,99061,37877,628,1,0
75,Male,40057,42323,677,0,0
30,Male,48168,2631,599,0,0
55,Male,82282,7732,564,0,0
19,Male,119697,24595,632,0,0
30,Female,49439,22919,346,0,0
18,Female,104391,42436,586,0,0
33,Male,28588,1268,848,1,0
25,Male,114939,8690,316,0,0
53,Female,92490,40225,497,0,0
40,Male,108634,21773,490,0,0
61,Male,101367,19647,375,0,0
71,Female,80422,16610,474,0,0
35,Female,75745,29204,775,0,0
60,Male,21786,30347,346,0,0
50,Male,44321,26175,765,0,0
38,Female,71420,16237,840,0,0
37,Female,34129,3482,499,0,0
37,Male,116561,26431,507,1,0
53,Male,90603,12530,626,0,0
51,Male,53767,21202,549,0,0
35,Female,116350,5587,425,0,0
43,Female,83729,16476,679,0,0
40,Male,41961,28420,643,0,0
37,Female,47140,17935,624,0,0
55,Male,79091,10588,831,0,0
29,Male,26785,38492,439,0,0
56,Female,21188,15386,330,1,1
56,Male,87576,32886,695,0,0
46,Male,94265,40875,316,0,0
75,Male,111176,19273,351,0,0
22,Female,111362,27579,356,0,0
47,Female,65072,1200,497,1,0
48,Male,104385,3569,356,0,0
47,Male,51760,49273,699,0,0
28,Female,53234,23562,378,0,0
74,Male,74783,22902,649,0,0
40,Male,27536,38432,522,0,0
22,Male,111769,25587,744,0,0
54,Male,60631,29197,595,1,1
78,Male,108396,7045,824,1,0
47,Female,90000,42533,378,0,0
45,Male,88018,44957,767,0,0
51,Female,74387,12271,804,0,0
22,Female,57143,31699,321,1,1
57,Male,63731,41950,795,0,0
30,Female,59012,15755,345,0,0
69,Female,81676,45353,805,0,0
39,Female,72207,32089,449,0,0
49,Male,57143,32300,343,0,0
67,Female,36404,43792,682,0,0
20,Female,44722,32741,698,0,0
59,Male,113047,19714,486,0,0
39,Female,61788,35486,328,0,0
78,Male,114898,10455,782,0,0
19,Male,25346,1317,418,1,0
45,Male,79832,30810,748,0,0
52,Female,118444,44084,728,0,0
75,Female,48891,12982,681,0,0
30,Male,76579,25069,472,0,0
69,Male,81898,2980,399,0,0
31,Male,110173,23829,843,0,0
72,Female,66435,33890,418,0,0
62,Male,71032,44816,724,0,0
64,Male,94736,32266,790,0,0
69,Male,106536,41941,643,0,0
29,Male,21548,34401,614,1,0
43,Female,32138,1054,540,0,0
58,Female,35531,26685,716,0,0
33,Male,115567,37455,726,0,0
22,Male,86067,4350,316,0,0
44,Female,87825,10152,727,0,0
77,Female,100415,19897,465,0,0
26,Female,81790,23935,808,0,0
43,Male,100271,8238,710,0,0
46,Male,86542,18931,325,0,0
31,Female,109548,28206,787,0,0
48,Male,92897,33440,407,0,0
68,Female,102399,4608,486,0,0
31,Male,64604,41529,684,1,0
33,Female,50480,27461,365,0,0
41,Male,97114,14297,384,0,0
77,Female,28053,47360,302,0,0
39,Female,20999,32108,502,0,0
38,Female,117980,13262,782,0,0
59,Female,49742,11150,825,0,0
32,Male,118998,21098,751,0,0
78,Female,105062,22637,546,0,0
65,Female,109163,49837,700,0,0
44,Female,64299,22887,449,0,0
79,Male,53730,37532,307,0,0
62,Female,43873,16119,427,0,0
51,Male,85995,18961,651,0,0
29,Female,67092,6413,506,0,0
26,Male,58692,8322,684,0,0
18,Female,70966,13643,411,0,0
54,Male,45538,16665,809,0,0
69,Female,90509,29658,417,0,0
28,Male,43588,14985,604,0,0
54,Male,109155,2651,653,0,0
19,Male,37320,35904,529,0,0
60,Male,23335,24636,731,0,0
70,Female,101994,46987,629,0,0
63,Male,50599,47491,552,0,0
49,Female,51373,43231,727,1,0
50,Female,117076,33765,773,0,0
38,Female,41809,6018,451,1,0
71,Female,85022,17291,478,0,0
64,Male,69659,15150,541,0,0
60,Female,97345,34200,719,0,0
38,Male,38210,17299,459,0,0
70,Female,84276,27864,326,0,0
74,Female,113996,44533,530,0,0
47,Female,119266,41595,775,0,0
19,Female,36849,28687,775,0,0
44,Male,44409,14437,793,0,0
67,Male,66811,47489,586,0,0
59,Female,82871,12693,336,1,0
64,Female,31902,32912,406,0,0
69,Male,35994,48080,505,0,0
30,Male,35348,26087,752,0,0
30,Male,85978,3513,665,0,0
73,Male,44879,49532,597,0,0
18,Male,109689,1217,594,0,0
30,Male,69310,47468,570,1,1
52,Female,89133,45708,774,0,0
37,Male,44184,33243,619,0,0
57,Male,83928,19110,632,0,0
29,Female,20773,37440,764,0,0
25,Male,24365,33529,631,0,0
56,Female,63049,38579,644,0,0
29,Female,109730,32740,400,0,0
77,Male,42213,22805,456,0,0
37,Male,72575,14838,497,0,0
70,Female,80382,48280,584,0,0
19,Female,33706,15080,392,0,0
22,Female,80443,24143,356,0,0
48,Male,54893,5117,464,0,0
70,Female,86557,15009,715,0,0
71,Male,57029,34023,728,0,0
60,Male,32834,16369,349,0,0
45,Female,60230,45399,366,0,0
53,Female,105841,28440,718,0,0
51,Female,68701,21008,405,0,0
66,Female,53876,43841,641,0,0
56,Female,41438,6247,344,0,0
65,Female,81416,24601,644,0,0
57,Female,87041,33767,483,0,0
51,Female,48500,34851,589,1,1
40,Female,99967,43634,397,0,0
28,Male,105097,5701,412,0,0
72,Female,105517,17732,392,0,0
61,Female,59450,5592,812,0,0
72,Female,29108,32895,746,1,0
36,Female,57016,13365,716,0,0
67,Male,86817,33105,337,0,0
22,Male,47502,21880,747,0,0
48,Male,92788,26528,733,0,0
67,Male,55034,22803,535,1,1
19,Male,62555,37073,711,0,0
34,Male,69862,5918,331,0,0
78,Male,32207,30378,470,0,0
55,Female,30662,43505,625,1,0
57,Male,65902,4563,540,0,0
78,Female,118124,37856,829,1,0
38,Male,37517,7192,774,0,0
28,Male,68235,44585,461,0,0
48,Female,28595,32778,848,0,0
70,Female,93461,9073,655,0,0
76,Male,64018,8809,465,0,0
20,Male,26086,8493,301,0,0
32,Male,65970,3080,805,0,0
50,Female,74234,16892,380,1,0
76,Male,89130,33213,701,0,0
74,Female,110018,42193,338,0,0
75,Female,60605,11104,450,0,0
19,Female,76718,19769,339,0,0
55,Female,116259,41973,761,0,0
31,Male,74458,21470,668,1,0
18,Female,21784,2107,683,1,0
59,Male,55175,48902,445,1,1
44,Male,76426,36380,614,1,0
36,Female,57888,22042,399,0,0
71,Female,41179,21023,668,1,0
27,Male,82636,18288,514,0,0
32,Male,63506,32866,467,0,0
72,Female,65740,6474,802,0,0
39,Female,31083,12463,332,0,0
51,Female,64944,12678,702,0,0
33,Female,113805,34825,348,0,0
64,Male,38291,28272,341,0,0
40,Female,41657,6828,718,0,0
69,Female,76533,24328,762,0,0
35,Female,112811,40313,682,1,0
44,Male,71420,14440,603,0,0
18,Male,65740,36725,307,0,0
23,Female,33153,44139,306,1,1
35,Female,48047,6000,697,0,0
27,Female,40007,45759,308,0,0
52,Female,64199,29474,532,0,0
60,Male,56798,17666,474,0,0
45,Male,100491,37231,705,0,0
35,Male,46879,41843,463,0,0
79,Female,81573,37730,388,1,1
76,Female,54350,19769,507,0,0
75,Female,90456,47162,316,1,1
37,Female,28068,7758,529,0,0
18,Female,40379,27570,692,0,0
26,Female,65070,33487,745,0,0
62,Female,53573,9185,735,0,0
76,Male,66122,12493,542,0,0
60,Female,73308,14082,783,0,0
41,Female,88467,6554,607,0,0
41,Male,48394,15014,606,0,0
42,Male,74859,3052,675,0,0
51,Male,49649,43013,375,0,0
46,Male,38654,30062,470,0,0
56,Male,108434,8130,696,1,0
64,Female,92172,10872,816,0,0
35,Female,53681,46569,303,0,0
69,Female,64092,23724,447,0,0
56,Female,36998,11822,462,0,0
79,Male,81110,27508,565,0,0
22,Female,73509,37788,380,0,0
35,Female,43706,14163,617,1,0
39,Male,114729,43672,760,0,0
24,Female,77684,3004,835,0,0
66,Male,34611,47706,584,0,0
76,Male,83290,4033,710,0,0
72,Male,48958,39056,847,0,0
77,Male,45949,6767,363,0,0
48,Male,42503,44505,829,0,0
20,Female,115313,39950,352,0,0
30,Female,78702,6882,720,0,0
70,Male,117141,44314,664,0,0
30,Male,59368,19517,592,0,0
38,Male,97194,4002,706,0,0
19,Male,40173,19656,383,0,0
70,Female,80492,16006,625,0,0
48,Female,25856,19810,738,0,0
76,Female,119541,2327,716,0,0
28,Female,23626,7827,320,0,0
43,Male,71993,26286,494,0,0
23,Male,97257,15995,382,0,0
37,Male,104650,47625,455,0,0
55,Male,73624,30552,735,0,0
21,Female,111994,27682,472,0,0
64,Female,73803,43229,355,0,0
34,Male,68642,27760,732,0,0
27,Female,93489,25606,561,0,0
23,Male,27931,17902,802,0,0
55,Female,91179,12911,405,0,0
29,Male,69453,9521,508,1,0
46,Female,35128,42793,382,0,0
39,Female,31043,47162,549,0,0
66,Female,23768,4284,446,0,0
37,Female,61297,23384,654,0,0
73,Male,64186,39752,628,0,0
21,Male,108835,8324,410,0,0
30,Female,53774,19331,771,1,0
19,Female,82677,42471,616,0,0
20,Female,50698,11275,318,0,0
41,Female,27466,32490,403,0,0
57,Male,84123,36991,583,0,0
74,Female,20589,16850,663,1,0
68,Female,34157,21376,354,1,1
27,Male,39325,9108,819,0,0
68,Male,101786,31526,842,1,0
26,Female,94656,11888,463,0,0
65,Female,23318,27798,694,0,0
28,Male,53111,21146,355,0,0
57,Female,61563,29773,300,0,0
78,Male,74231,37780,433,0,0
24,Male,67052,45512,712,0,0
22,Female,56552,20385,497,0,0
21,Male,84703,11481,388,0,0
44,Male,56638,6036,701,0,0
55,Male,27287,21222,349,0,0
55,Female,20101,42187,669,0,0
21,Male,37412,36526,314,0,0
60,Male,101297,3965,773,1,0
32,Male,49145,26611,599,0,0
20,Male,116965,28523,466,0,0
49,Male,96757,44529,548,0,0
19,Male,69143,22923,495,0,0
54,Male,28421,22340,836,0,0
40,Male,103758,9948,750,0,0
69,Male,108385,28488,755,0,0
23,Female,57304,35511,378,1,1
19,Female,30102,10531,732,0,0
32,Male,96843,33186,580,0,0
31,Female,39123,11380,442,0,0
67,Male,97486,20223,824,0,0
28,Male,85000,39509,712,0,0
68,Male,65357,37716,376,0,0
51,Female,108631,42338,828,0,0
40,Female,69552,34600,661,0,0
70,Female,98075,18554,843,0,0
31,Male,101708,25747,490,0,0
35,Female,90084,39062,482,0,0
78,Male,116780,49732,541,0,0
63,Male,46747,31510,388,0,0
54,Male,111858,2575,561,0,0
25,Male,85878,1905,678,0,0
72,Male,92287,6041,838,0,0
47,Female,78048,35192,491,0,0
52,Male,77933,13955,641,1,0
71,Female,96749,35827,665,0,0
61,Male,90389,43144,766,0,0
57,Male,103834,43285,609,0,0
27,Male,115365,31319,416,0,0
69,Female,82349,37655,710,0,0
75,Male,54359,18356,348,1,0
61,Female,48835,5308,562,0,0
76,Female,110998,10452,626,0,0
61,Female,100267,19993,362,1,0
62,Male,36972,3390,373,0,0
38,Male,49153,33078,492,0,0
42,Male,117587,40717,683,0,0
30,Female,85172,19922,740,0,0
32,Female,67985,28531,367,1,1
76,Female,118419,29852,598,0,0
66,Male,112871,9328,462,0,0
57,Female,103149,18084,702,0,0
38,Female,53336,28195,404,0,0
26,Female,79628,32148,765,0,0
31,Male,80159,7446,833,0,0
22,Female,111440,10475,370,0,0
60,Male,55734,17630,727,0,0
72,Female,55770,12658,318,0,0
25,Male,46623,41309,774,1,0
55,Male,48945,41937,848,0,0
28,Male,94168,4023,706,0,0
75,Male,29452,4945,357,0,0
43,Female,119700,21922,546,0,0
56,Female,28520,15006,456,0,0
65,Male,80007,28318,773,0,0
75,Male,111645,3397,498,1,0
77,Female,87468,9456,585,0,0
20,Male,33921,16118,671,0,0
33,Female,26387,43897,669,0,0
52,Male,53692,36289,671,0,0
54,Male,40713,41935,674,0,0
64,Female,73848,28509,387,0,0
31,Female,92568,25376,761,0,0
58,Male,78093,20693,772,0,0
34,Male,24947,32460,481,0,0
75,Female,103850,29491,668,1,0
40,Male,38221,35323,652,0,0
18,Female,113523,6532,840,0,0
57,Female,86684,42794,414,0,0
49,Female,74304,47992,576,1,1
69,Female,25536,38962,714,1,0
72,Female,102493,18866,458,0,0
60,Female,118107,14906,303,1,0
73,Female,68988,16484,691,0,0
56,Male,42389,16032,423,1,0
46,Male,76355,41531,362,1,1
29,Female,82645,39847,618,0,0
41,Male,103295,8269,718,0,0
40,Male,90159,30311,616,0,0
27,Female,74681,13968,715,0,0
68,Male,71088,20811,777,0,0
27,Female,73402,8044,787,0,0
35,Male,56461,37364,424,0,0
31,Female,96915,8306,516,0,0
35,Male,65332,48223,514,0,0
61,Male,93153,36875,540,0,0
27,Male,114157,42213,364,0,0
59,Male,55026,9855,341,0,0
61,Male,60423,34448,368,0,0
46,Female,112928,19145,578,0,0
56,Female,71152,11542,459,0,0
34,Female,71090,23556,818,1,0
45,Male,96009,35828,381,0,0
49,Male,97805,11490,307,0,0
44,Male,32709,11509,539,0,0
46,Female,71268,32713,744,0,0
46,Female,55770,40990,411,0,0
19,Male,43319,25520,364,0,0
55,Male,59760,48142,771,0,0
78,Female,86989,1295,571,0,0
56,Female,97204,37001,354,0,0
28,Female,52770,29861,843,1,0
30,Male,76187,23635,699,0,0
45,Male,98680,3206,516,0,0
47,Female,111785,3250,758,0,0
59,Female,66194,19325,342,0,0
37,Male,32470,45616,568,0,0
54,Female,73523,35931,692,0,0
59,Male,110760,9343,673,1,0
18,Female,40614,46517,847,0,0
74,Female,29697,40668,366,0,0
59,Male,75412,15220,302,0,0
25,Male,102367,11002,766,0,0
60,Male,117533,49090,792,0,0
75,Male,104076,25537,395,0,0
41,Male,55990,29436,313,1,1
35,Male,31133,48295,772,1,0
48,Female,117410,13793,602,0,0
29,Male,58501,30133,525,0,0
30,Female,117028,44029,373,0,0
46,Male,116699,2607,495,1,0
49,Male,86128,14792,833,0,0
43,Male,37994,48331,672,1,0
63,Male,93093,44608,711,0,0
24,Female,26828,15119,731,0,0
38,Male,49529,47318,389,0,0
62,Male,76143,47255,491,0,0
24,Male,78306,43504,820,0,0
30,Male,25233,31510,572,1,1
62,Male,94937,47709,535,0,0
50,Female,108156,30349,452,0,0
26,Male,28392,23768,470,0,0
61,Male,99607,29276,841,0,0
35,Female,44323,47499,426,0,0
37,Male,62762,36862,466,0,0
50,Male,20659,1422,836,1,0
78,Female,41748,35790,677,0,0
60,Male,74367,39612,801,0,0
57,Male,99214,1784,763,0,0
44,Female,106089,26473,749,0,0
52,Male,55810,22892,396,0,0
43,Male,91626,2992,356,0,0
41,Male,46864,12910,437,0,0
37,Female,24530,33484,753,0,0
22,Male,51602,18169,614,0,0
30,Male,61179,14514,331,0,0
34,Female,96835,37768,713,0,0
74,Female,40354,8375,499,0,0
57,Male,67730,9464,511,0,0
22,Female,89272,44408,598,0,0
67,Female,83518,7450,417,0,0
48,Female,40000,44324,707,0,0
33,Female,111601,16970,633,0,0
55,Female,87279,31310,365,1,0
66,Female,94174,4885,597,0,0
29,Female,57312,47788,689,0,0
44,Female,111570,7311,581,0,0
35,Female,106308,17634,718,0,0
30,Male,119605,21691,375,0,0
38,Male,108359,45889,835,0,0
69,Male,118077,10912,707,0,0
40,Female,65025,11665,347,0,0
68,Male,74194,49387,549,0,0
28,Male,70634,34202,391,0,0
30,Female,104339,12003,831,0,0
36,Male,107916,6137,663,0,0
67,Female,72936,21377,397,0,0
55,Female,82643,44158,819,0,0
57,Female,83158,15532,543,0,0
51,Female,73400,19530,548,0,0
18,Male,48340,49694,684,0,0
22,Female,50023,28339,530,0,0
35,Male,79360,35841,358,1,1
19,Male,37883,23396,655,1,0
64,Male,89811,42928,822,0,0
55,Male,35358,29684,646,0,0
56,Female,63076,25553,752,1,0
41,Male,109014,20239,404,0,0
33,Female,34495,3448,645,0,0
57,Female,38369,27194,528,0,0
57,Male,61342,43416,734,0,0
25,Male,41219,40705,572,0,0
38,Male,54196,21689,482,0,0
49,Female,92087,24903,744,0,0
56,Female,83356,24565,611,1,0
19,Female,52257,35426,820,0,0
46,Male,71200,20442,304,0,0
30,Female,63022,12436,383,0,0
75,Male,65239,18409,848,0,0
20,Male,89718,25999,773,0,0
30,Female,58286,30926,598,0,0
41,Male,52636,9116,691,0,0
